//Index	Message
2766	"Doppelganger defense failed."
2767	"You failed to fend off monsters and"
2768	"allowed them to reach the point line."
2769	"Congratulations!"
2770	"You've successfully defended Doppelganger."
2771	"Rewarded Exp: %d"
2772	"Monsters Passed: ( %d/%d )"
2773	"It's a sign infused with traces of dimensions."
2774	"Collect five and the signs will automatically"
2775	"transform into a Mirror of Dimensions."
2776	"You need %d more to create a Mirror of Dimensions."
2777	"That's the only thing that will get Lugard to help you"
2778	"enter the Doppelganger area."
2779	"Only those in possession of a Mirror of Dimensions may enter."
2783	"Gaion's Order"
2784	"It contains Gaion's plans for the destruction of the empire"
2785	"and orders for the Empire Guardians."
2786	"You may enter the Fortress of Empire Guardians."
2787	"Suspicious Scrap of Paper"
2788	"It's a worn piece of paper containing incomprehensible text."
2789	"No. %d Secromicon Fragment"
2790	"It's part of a Complete Secromicon."
2791	"Complete Secromicon"
2792	"Indestructible Metal Secromicon"
2793	"Contains information about Grand Wizard Etramu Lenos' research."
2794	"Jerint the Assistant"
2795	"Without Gaion's Order,"
2796	"you cannot enter the Fortress of Empire Guardians."
2797	"Will you show me the order?"
2798	"Entry Time: "
2799	"Enter after %d minutes"
2800	"You may enter now."
2801	"Fortress of Empire Guardians Round %d"
2802	"has been cleared."
2803	"You have failed to conquer the"
2804	"Fortress of Empire Guardians."
2805	"Round %d (Zone %d)"
2806	"Varka"
2809	"Requirements"
2810	"Reward"
2811	"OK"
2812	"Minimum"
2813	"Up to"
2814	"You've successfully completed the quest."
2816	"You have reached your Zen limit."
2817	"If you give up, you will not be able to continue with this or any related quests. Do you really want to give up?"
2818	"You gave up on the quest."
2819	"Open Character Stats (C) Window"
2820	"Open Inventory (I/V) Window"
2821	"Change Class"
2822	"Start Quest"
2823	"Give Up Quest"
2824	"Castle/Temple"
2825	"There are no active quests."
2831	"You do not have the quest item necessary to enter."
2832	"You've cleared zone %d. Move on to the next zone."
2833	"There are too many players, and you cannot enter."
2834	"There is still time remaining in this zone."
2835	"The round 7 map (Sunday) can only"
2836	"be accessed if you have a"
2837	"Complete Secromicon."
2838	"You can only enter as a member of a party."
2839	"Quest Item Missing"
2840	"Zone Cleared"
2841	"Capacity Exceeded"
2842	"There is still time remaining in this zone."
2843	"You can only enter as a member of a party."
2844	"Standby Time"
2845	"Remaining Monsters"
2855	"Register 255 Lucky Coins during the event period"
2856	"and win your chances to receive"
2857	"an Archangel Weapon."
2858	"Please go to event page to check out the details"
2859	"Registration is limited to once per account"
2860	"Entrance to Doppelganger will close in %d seconds."
2861	"Doppelganger will begin in %d seconds."
2862	"%d seconds left to eliminate Ice Walker."
2863	"%d seconds left until the end of Doppelganger."
2864	"Battle has already commenced. You cannot enter."
2865	"You cannot enter if you are a 1st Stage Outlaw."
2866	"Dueling is not possible in this area."
2867	"Fatigue Level"
2868	"Your Fatigue Level does not diminish, and you do not incur a Fatigue Level penalty."
2869	"You have incurred a Fatigue Level 1 penalty due to prolonged playing time. EXP gain has reduced to 50%. Item drop rate has reduc"
2870	"You have incurred a Fatigue Level 2 penalty due to prolonged playing time. EXP gain has reduced to 50%. Item drop rate has reduc"
2871	"The Minimum Vitality potion has negated the Fatigue Level penalty."
2872	"The Low Vitality potion has negated the Fatigue Level penalty."
2873	"The Medium Vitality potion has negated the Fatigue Level penalty."
2874	"The High Vitality potion has negated the Fatigue Level penalty."
2875	"You can do a Goblin combination with a Sealed Golden Box to create a Golden Box."
2876	"You can do a Goblin combination with a Sealed Silver Box to create a Silver Box."
2877	"You can do a Goblin combination with a Gold Key to create a Golden Box."
2878	"You can do a Goblin combination with a Silver Key to create a Silver Box."
2879	"You can drop it with a fixed probability of it turning into a rare item."
2880	"You can drop it with a fixed probability of it turning into a rare item."
2881	"Golden Box"
2882	"Silver Box"
2883	"My W Coin : %s"
2884	"Goblin Points : %s"
2885	"Bonus Points : %s"
2886	"Buy"
2887	"Use"
2888	"Storage"
2889	"Gift Inventory"
2890	"Shop"
2891	"Buy"
2892	"Gift"
2894	"Purchase Restriction"
2895	"This item is not for sale."
2896	"Purchase Confirmation"
2897	"Do you wish to buy the following item(s)?"
2898	"Bought items used or taken out of storage cannot be returned."
2900	"Purchase Completed"
2901	"Your purchase has been made."
2902	"Purchase Failed"
2903	"You do not have enough W Coin or points."
2904	"You do not have enough space in storage."
2905	"Gift Restriction"
2906	"This item cannot be sent as a gift."
2907	"Gift Confirmation"
2908	"Do you want to gift the following item(s)?"
2909	"Bought items used or taken out of storage cannot be returned."
2910	"Gift Delivered"
2911	"Your gift has been delivered."
2912	"Gift Delivery Failed"
2913	"You do not have enough cash."
2914	"The recipient's storage is full."
2915	"Cannot find the recipient."
2916	"Send Gift Items"
2917	"Item: %s"
2918	"Recipient's Character Name:"
2919	"<Message to the Recipient>"
2920	"Gifted items cannot be returned. Deliver the gift(s)?"
2921	"%d sent you a gift."
2922	"Use Confirmation"
2923	"Do you wish to use %s?##*With the exception of seals and scrolls, all items will be transferred to your Inventory.##Items remove"
2924	"Item Used"
2925	"The item has been used."
2926	"Unable to Use"
2927	"This item cannot be used in the game.#Please use the Mu Online website."
2928	"Failed to Use"
2929	"Not enough space in the Inventory.#Please try again."
2930	"Delete Item"
2931	"This will delete the selected item.##Deleted items cannot be recovered or returned. Delete the item?"
2932	"Delete"
2933	"Item Deleted"
2934	"The item has been deleted."
2935	"Failed to Delete"
2936	"This item cannot be deleted."
2937	"Restricted Function"
2938	"This function is not supported in the MU Item Shop.##Please use the MU Online website."
2939	"Send W Coin"
2940	"Recharge W Coin"
2941	"Update Information"
2942	"Delete Item"
2943	"error1"
2944	"The item cannot be found or you chose a wrong item. Please restart the game."
2945	"error2"
2946	"The item cannot be found."
2951	"Item Name"
2952	"Duration"
2953	"Database access failed."
2954	"A database error has occurred."
2955	"You've reached your maximum gift limit."
2956	"This item has sold out."
2957	"This item is not currently available."
2958	"This item is no longer available."
2959	"This item cannot be sent as a gift."
2960	"This event item cannot be sent as a gift."
2961	"You've exceeded the number of event item gifts allowed."
2962	"[Use Storage] does not exist."
2963	"You can receive this item only from a PcPoints."
2964	"An active Color Plan exists in the selected period."
2965	"An active Personal Fixed Plan exists in the selected period."
2966	"There has been an error."
2967	"A database access error has occurred."
2968	"Increase Max. AG + Level"
2969	"Increase Max. SD + Levelx10"
2970	"Up to %d%% EXP gain increase, depending on the number of members in your party."
2971	"You can acquire Goblin Points by using the MU Item Shop's storage."
2972	"It's a box containing various items."
2973	"An item that lets you enjoy MU for 30 days.\nCan only be used from the MU Online website."
2974	"An item that lets you enjoy MU for 90 days.\nCan only be used from the MU Online website."
2975	"An item that lets you enjoy MU for 30 days. If refunded, you will receive an amount that excludes the point price.\nCan only be "
2976	"An item that lets you enjoy MU for 90 days. If refunded, you will receive an amount that excludes the point price.\nCan only be "
2977	"An item that lets you enjoy MU for 3 hours over 60 days following storage use.\nCan only be used from the MU Online website."
2978	"An item that lets you enjoy MU for 5 hours over 60 days following storage use.\nCan only be used from the MU Online website."
2979	"An item that lets you enjoy Mu for 10 hours over 60 days following storage use.\nCan only be used from the Mu Online website."
2980	"Resets the entire Master Skill Tree once.\nCan only be used from the MU Online website."
2981	"Lets you adjust the character's stats by 500 points.\nCan only be used from the MU Online website."
2982	"Lets you transfer a character to another account within the same server.\nCan only be used from the MU Online website."
2983	"Lets you rename the character.\nCan only be used from the MU Online website."
2984	"Lets you transfer a character to another server within the same account.\nCan only be used from the MU Online website."
2985	"Allows you to request a character transfer once and character name change once.\nCan only be used from the MU Online website."
2986	"Gain Contribution: %u"
2987	"(Battle)"
2988	"Battle Zone"
2989	"The Command window cannot be activated in Battle Zone."
2990	"You cannot form a party with a member of the opposing gens."
2991	"The alliance master has not joined the gens."
2992	"The guild master has not joined the gens."
2993	"You are with a different gens than the alliance master."
2994	"Contribution: %lu"
2995	"The guild master is with a different gens."
2996	"You must belong to the same gens as the guild master in order to join the guild."
2997	"You cannot form a party within a Battle Zone."
2998	"Parties are not activated within a Battle Zone."
2999	"Fee: 5,000 Zens"
3000	"Julia"
3001	"Christine"
3002	"Raul"
3003	"If you go to the market in Lorencia,"
3004	"you'll find many items you need"
3005	"available for purchase."
3006	"If you have items you want to sell,"
3007	"you can sell them"
3008	"at the market."
3009	"Would you like to go to the market?"
3010	"Will you be going back to town now?"
3011	"Have another great day"
3012	"and stay positive at all times!"
3013	"Would you like to go to town?"
3014	"You cannot enter Chaos Castle"
3015	"from the market in Lorencia."
3016	"Warp"
3017	"Loren Market"
3018	"Boosts the item drop rate."
3022	"Runedil"
3023	"The Elf queen who battled by the side of Muren. She has long protected Noria from Secrarium and Kundun."
3024	"Balgass"
3025	"The head of the Evil Army, who was summoned by Kundun after entering into an agreement with the queen of sorcery to capture Fort"
3026	"Lemuria (New)"
3027	"The wizard who brought down Elve. The wizard will seduce Antonias to resurrect Kundun and cause the second Demogorgon Wars."
3028	"Error"
3029	"MU Item Shop information download failed!##Please reconnect to the game.#Version %d.%d.%d#%s"
3030	"Banner download failed!##Version %d.%d.%d#%s"
3031	"Gift recipient's ID is missing."
3032	"You cannot send a gift to yourself."
3033	"There is no usable item."
3034	"There is no deletable item."
3035	"Cannot open MU Item Shop.#Please reconnect to the game."
3036	"Cannot use the selected item."
3037	"Item: %s"
3038	"Price: %s"
3039	"Duration: %s"
3040	"Quantity: %s"
3041	"It's a gift from %s."
3042	"%d Pieces"
3043	"%s W Coin"
3044	"%d W Coin"
3045	"Quantity: %d / Duration: %s"
3046	"Buff Item Use Confirmation"
3047	"Using the %s item will negate the current %s buff.##Would you like to use the %s item anyway?"
3048	"Gift Info Window"
3049	"Item Info Window"
3050	"W Coin: %s Coins"
3051	"You can only open MU Item Shop in a town or safe zone."
3052	"This item cannot be bought."
3053	"Event items cannot be bought."
3054	"You've exceeded the maximum number of times you can purchase event items."
3055	"Map (Tab)"
3056	"Because you can only use this item once, you cannot buy it."
3057	"Doppelganger"
3058	"Increases Max Mana 4%%"
3059	"PcPoints Bonus"
3060	" EXP 10%% Increase/ PcPoints Chaos Castle Access/ Open Access to Kalima/ Goblin Point Increase"
3061	" EXP 10%% Increase/ PcPoints Chaos Castle Access / Open Access to Kalima/ Goblin Point Increase/ Warp Command Window Use/ Stamina"
3062	" PcPoints"
3063	"You cannot engage in duels while in Loren Market."
3064	"You cannot ask others to join your party while in Loren Market."
3065	"Equip to transform into a Skeleton Warrior."
3066	"Damage/Wizardry/Curse +40"
3067	"Equipping along with a Pet Skeleton"
3068	"increases Damage, Wizardry and Curse by 20%%"
3069	"Increases Attack Speed by 10"
3070	"and EXP by 30%%."
3071	"Equipping along with a Skeleton Transformation Ring"
3072	"increases EXP by 30%%."
3074	"Chaos Castle Lv.%lu Guardsman x %lu/%lu"
3075	"Chaos Castle Lv.%lu Player x %lu/%lu"
3076	"Chaos Castle Lv.%lu Cleared"
3077	"Blood Castle Lv.%lu Gate Destruction x %lu/%lu"
3078	"Blood Castle Lv.%lu Cleared"
3079	"Devil Square Lv.%lu Point x %lu/%lu"
3080	"Devil Square Lv.%lu Cleared"
3081	"Illusion Temple Lv.%lu Cleared"
3082	"Random Reward (%lu different kinds)"
3083	"Lucky number registration period"
3084	"Right click to use."
3086	"+14 Item Creation"
3087	"+15 Item Creation"
3088	"Unable to Equip with a Different Transformation Ring"
3089	"Cannot be equipped while another Transformation Ring is equipped."
3090	"Gens Info Window"
3091	"Gens"
3092	"Duprian"
3093	"Vanert"
3094	"You have not joined a gens."
3095	"Level:"
3096	"Gain Contribution"
3097	"The amount of contribution needed for promotion to the next rank is %d."
3098	"Gens Ranking"
3099	"%s"
3100	"Gens Description"
3101	"Gens ranking rewards are given out with the patch in the first week of each month."
3102	"Gens ranking rewards can be claimed from the gens steward NPC.## Gens rewards will automatically disappear if not claimed within"
3103	"Gens Info (B)"
3104	"Grand Duke#Duke#Marquis#Count#Viscount#Baron#Knight Commander#Superior Knight#Knight#Guard Prefect#Officer#Lieutenant#Sergeant#P"
3105	"Can enter the Monday - Saturday map."
3106	"Can enter the Sunday map."
3107	"Varka Map 7"
3108	"We recommend you use a one-time password, which is safer."
3109	"Would you like to register a one-time password now?"
3110	"Enter your one-time password."
3111	"The one-time password does not match."
3112	"Please check again."
3113	"The information is not correct."
3114	"Cancel"
3115	"Dark Lord use only."
3116	"You can enter to Gold Channel."
3117	"The game client is loaded only through the offical Website. Closing the application please try again."
3118	"Please purchase 'gold channel ticket' to enter."
3119	"Your gold channel ticket is valid for next %d minutes."
3120	"A same type item is already in use. Cancel that item and then try again."
3121	"Figurine item"
3122	"Charm item"
3123	"Relic item"
3124	"Right click on your inventory to use."
3125	"Excellent Damage increase +%d%%"
3126	"Item Drop Rate increase +%d%%"
3127	"7 Days until Expiration"
3128	"You cannot purchase this item more than once."
3129	"Please repurchase after expiration."
3130	"[Sala - %s-%d]"
3131	"[Sala - %s-%d]"
3132	"Maximum HP increase +%d"
3133	"Maximum SP increase +%d"
3134	"Maximum MP increase +%d"
3135	"Maximum AG increase +%d"
3136	"Guardian: %d"
3137	"Chaos: %d"
3138	"Honor: %d"
3139	"Trust: %d"
3140	"EXP gain 100%%"
3141	"Item Drop 100%%"
3142	"Stamina will not decrease temporarily."
3143	"(in use)"
3144	"W Coin(P)"
3145	"My W Coin(P) : %s"
3146	"You need more %%s to purchase this item."
3147	"Cannot apply in Battle Zone."
3148	"Exceeded maximum amount of Zen you can possess."
3149	"You cannot join the gens while you're in a guild alliance."
3250	"%s unit(s)"
3251	"%s won"
3252	"%s day(s)"
3253	"%s hour(s)"
3254	"%s min(s)"
3255	"%s point"
3256	"%s %%"
3257	"%s Service"
3258	"%s sec(s)"
3259	"%s Y/N"
3260	"%s other(s)"
3261	"%s point"
3262	"%s point/sec(s)"
3263	"ID does not exist."
3264	"You have selected an incorrect W Coin type. Please select again."
3265	"Expiration Day"
3266	"Expired Item"
3267	"Restores SD by 65%% immediately."
3307	"You can combine or dissolve "
3308	"various jewels."
3309	"Select a jewel to combine."
3312	"Jewel of Life"
3313	"Jewel of Creation"
3314	"Jewel of Guardian"
3315	"Jewel of Harmony"
3316	"Jewel of Chaos"
3317	"Lower Refining Stone"
3318	"Higher Refining Stone"
3321	"Gens Chat On/Off"
3322	"É proibido participar do evento enquanto estiver em party."
3323	"É proibido participar do evento enquanto estiver com pets ou anéis de transformação."
3500	"Hunting"
3501	"Obtaining"
3502	"Setting"
3503	"Save Setting"
3504	"Initialization"
3505	"Add"
3506	"Delete"
3507	"Potion"
3508	"Long-Distance Counter Attack"
3509	"Original Position"
3510	"Delay"
3511	"Con"
3512	"Combo"
3513	"Buff Duration"
3514	"Use Dark Spirits"
3515	"Party"
3516	"Auto Heal"
3517	"Drain Life"
3518	"Repair Item"
3519	"Pick All Near Items"
3520	"Pick Selected Items"
3521	"Jewel/Gem"
3522	"Set Item"
3523	"Zen"
3524	"Excellent Item"
3525	"Add Extra Item"
3526	"Range"
3527	"Distance"
3528	"Min"
3529	"Basic Skill"
3530	"Activation Skill 1"
3531	"Activation Skill 2"
3532	"Range"
3533	"Cease Attack"
3534	"Auto Attack"
3535	"Attack Together"
3536	"Official MU Helper"
3537	"Used Extension function"
3538	"No Extension Function Being Used"
3539	"Preference of Party Heal"
3540	"Buff Duration for All Party Members"
3541	"Save setup"
3542	"Initialization"
3543	"Pre-con"
3544	"Sub-con"
3545	"Auto Potion"
3546	"Auto Heal"
3547	"HP Status"
3548	"Heal Support"
3549	"Buff Support"
3550	"HP Status of Party Members"
3551	"Time Space of Casting Buff"
3552	"Activation Skill"
3553	"Auto Recovery"
3554	"Party"
3555	"Monster Within Hunting range"
3556	"Monster Attacking Me"
3557	"More Than 2 Mobs"
3558	"More Than 3 Mobs"
3559	"More than 4 mobs"
3560	"More than 5 mobs"
3561	"Official MU Helper Setting"
3562	"Start Official MU Helper"
3563	"Stop Official MU Helper"
3564	"In the case of deregistering Basic skill and activation skill 1&2, combo skill can't be used."
3565	"In order to use Combo Skill, Basic Skill and Activation Skill should be registered first"
3566	"Delay and Condition Setting Menus Can't Be Available With Using Combo Skill."
3567	"Please Enter the Item Name for Addition"
3568	"Same name of the item exists in the list"
3569	"This skill was already registered. Registered Skill can be deregistered by clicking the right mouse button."
3570	"Selected Item can be added to maximum %d piece(s)"
3571	"The list of Add Selected Items is emptied"
3572	"There is no selected item"
3573	"Any characters under level %d can't run Official MU Helper."
3574	"Official MU Helper only runs in field"
3575	"In order to run Official MU Helper, please close Inventory window"
3576	"In order to run Official MU Helper, please close MU Guide window"
3577	"In order to run Official MU Helper properly, please register skills (Except Fairy)"
3578	"Official MU Helper is running."
3579	"Official MU Helper is closed"
3580	"Official MU Helper Setting has been saved."
3581	"Official MU Helper can't be implemented in this region."
3582	"Certain amount of zen is spent every 5 minutes in implementing Official MU Helper"
3583	"Spent Time %d Minute(s)/"
3584	"Spent Time %d Minute(s)/ Spent Zen: %d Stage / Cost %d zen(s)"
3585	"Spent Time %d hour(s) %d Minute(s)/ Spent Zen: %d Stage / Cost %d zen(s)"
3586	"%d zen(s) have been spent in implementing Official MU Helper"
3587	"Zen is not sufficient to run Official MU Helper"
3588	"In order to run Official MU Helper, please install Add-on first"
3589	"Official MU Helper is closed due to the excess of %d hour(s)"
3590	"Other Settings"
3591	"Auto accept - Friend"
3592	"Auto accept - Guild Member"
3593	"PVP Counterattack"
3594	"Use Elite Mana Potion"
3595	"Unable to use if you have not spent points on your master skill tree."
3596	"The master skill point will reset."
3597	"Do you want to reset?"
3598	"The first tree"
3599	"<Protection, Tranquility, Blessing, Divine, Resilience, Conviction, Resolution>"
3600	"The game will restart after reset!"
3601	"The second tree"
3602	"<Valor, Wisdom, Salvation, Chaos, Determination, Justice, Volition>"
3603	"The third tree"
3604	"<Rage, Transcendence, Storm, Honor, Ultimacy, Conquest, Destruction>"
3605	"Reset all master skill trees"
3606	"Help is active"
4000	"Create Pet Maria"
4001	"Create Pet Demon"
end
